action,group,payoff,player,round,reputation,avg_action,wealth
0.0,10,0,17,34,reputation = 0,0.0,4750.0
0.0,10,0,17,35,reputation = 0,0.0,4750.0
0.0,10,0,17,36,reputation = 0,0.0,4750.0
0.0,10,0,17,37,reputation = 0,0.0,4750.0
0.0,10,0,17,38,reputation = 0,0.0,4750.0
,10,250,17,39,reputation = 0,0.0,5000.0
,10,0,17,40,reputation = 0,0.0,5000.0
0.0,10,0,17,41,reputation = 0,0.0,5000.0
,10,0,17,42,reputation = 0,0.0,5000.0
0.0,10,0,17,43,reputation = 0,0.0,5000.0
,10,0,17,44,reputation = 0,0.0,5000.0
,10,250,17,45,reputation = 0,0.0,5250.0
,10,0,17,46,reputation = 0,0.0,5250.0
,10,0,17,47,reputation = 0,0.0,5250.0
0.0,10,0,17,48,reputation = 0,0.0,5250.0
0.0,10,0,17,49,reputation = 0,0.0,5250.0
0.0,10,0,17,50,reputation = 0,0.0,5250.0
0.0,10,0,17,51,reputation = 0,0.0,5250.0
0.0,10,0,17,52,reputation = 0,0.0,5250.0
0.0,10,0,17,53,reputation = 0,0.0,5250.0
0.0,10,0,17,54,reputation = 0,0.0,5250.0
,10,0,17,55,reputation = 0,0.0,5250.0
,10,0,17,56,reputation = 0,0.0,5250.0
,10,0,17,57,reputation = 0,0.0,5250.0
,10,0,17,58,reputation = 0,0.0,5250.0
,10,0,17,59,reputation = 0,0.0,5250.0
0.0,10,0,17,60,reputation = 0,0.0,5250.0
0.0,10,0,17,61,reputation = 0,0.0,5250.0
0.0,10,0,17,62,reputation = 0,0.0,5250.0
,10,0,17,63,reputation = 0,0.0,5250.0
0.0,10,0,17,64,reputation = 0,0.0,5250.0
,10,0,17,65,reputation = 0,0.0,5250.0
,10,0,17,66,reputation = 0,0.0,5250.0
,10,0,17,67,reputation = 0,0.0,5250.0
0.0,10,0,17,68,reputation = 0,0.0,5250.0
0.0,10,0,17,69,reputation = 0,0.0,5250.0
0.0,10,0,17,70,reputation = 0,0.0,5250.0
0.0,10,0,17,71,reputation = 0,0.0,5250.0
0.0,10,0,17,72,reputation = 0,0.0,5250.0
0.0,10,0,17,73,reputation = 0,0.0,5250.0
0.0,10,0,17,74,reputation = 0,0.0,5250.0
,10,0,17,75,reputation = 0,0.0,5250.0
0.0,10,0,17,76,reputation = 0,0.0,5250.0
,10,0,17,77,reputation = 0,0.0,5250.0
0.0,10,0,17,78,reputation = 0,0.0,5250.0
,10,0,17,79,reputation = 0,0.0,5250.0
,10,0,17,80,reputation = 0,0.0,5250.0
,10,0,17,81,reputation = 0,0.0,5250.0
,10,0,17,82,reputation = 0,0.0,5250.0
0.0,10,0,17,83,reputation = 0,0.0,5250.0
0.0,10,0,17,84,reputation = 0,0.0,5250.0
,10,0,17,85,reputation = 0,0.0,5250.0
,10,0,17,86,reputation = 0,0.0,5250.0
,10,250,17,87,reputation = 0,0.0,5500.0
0.0,10,0,17,88,reputation = 0,0.0,5500.0
,10,250,17,89,reputation = 0,0.0,5750.0
0.0,10,0,17,90,reputation = 0,0.0,5750.0
,10,0,17,91,reputation = 0,0.0,5750.0
,10,0,17,92,reputation = 0,0.0,5750.0
0.0,10,0,17,93,reputation = 0,0.0,5750.0
0.0,10,0,17,94,reputation = 0,0.0,5750.0
,10,0,17,95,reputation = 0,0.0,5750.0
0.0,10,0,17,96,reputation = 0,0.0,5750.0
1.0,10,-150,18,1,reputation = 0,1.0,2850.0
1.0,10,-150,18,2,reputation = 0,1.0,2700.0
1.0,10,-150,18,3,reputation = 0,1.0,2550.0
1.0,10,-150,18,4,reputation = 0,1.0,2400.0
,10,250,18,5,reputation = 0,1.0,2650.0
1.0,10,-150,18,6,reputation = 0,1.0,2500.0
,10,0,18,7,reputation = 0,1.0,2500.0
1.0,10,-150,18,8,reputation = 0,1.0,2350.0
1.0,10,-150,18,9,reputation = 0,1.0,2200.0
,10,0,18,10,reputation = 0,1.0,2200.0
,10,0,18,11,reputation = 0,1.0,2200.0
0.0,10,0,18,12,reputation = 0,0.875,2200.0
,10,0,18,13,reputation = 0,0.875,2200.0
0.0,10,0,18,14,reputation = 0,0.7777777777777778,2200.0
0.0,10,0,18,15,reputation = 0,0.7,2200.0
,10,0,18,16,reputation = 0,0.7,2200.0
,10,0,18,17,reputation = 0,0.7,2200.0
,10,0,18,18,reputation = 0,0.7,2200.0
,10,0,18,19,reputation = 0,0.7,2200.0
,10,250,18,20,reputation = 0,0.7,2450.0
0.0,10,0,18,21,reputation = 0,0.6363636363636364,2450.0
0.0,10,0,18,22,reputation = 0,0.5833333333333334,2450.0
,10,0,18,23,reputation = 0,0.5833333333333334,2450.0
0.0,10,0,18,24,reputation = 0,0.5384615384615384,2450.0
0.0,10,0,18,25,reputation = 0,0.5,2450.0
,10,0,18,26,reputation = 0,0.5,2450.0
,10,0,18,27,reputation = 0,0.5,2450.0
,10,0,18,28,reputation = 0,0.5,2450.0
,10,0,18,29,reputation = 0,0.5,2450.0
0.0,10,0,18,30,reputation = 0,0.4666666666666667,2450.0
,10,0,18,31,reputation = 0,0.4666666666666667,2450.0
,10,0,18,32,reputation = 0,0.4666666666666667,2450.0
,10,250,18,33,reputation = 0,0.4666666666666667,2700.0
0.0,10,0,18,34,reputation = 0,0.4375,2700.0
0.0,10,0,18,35,reputation = 0,0.4117647058823529,2700.0
,10,0,18,36,reputation = 0,0.4117647058823529,2700.0
0.0,10,0,18,37,reputation = 0,0.3888888888888889,2700.0
,10,0,18,38,reputation = 0,0.3888888888888889,2700.0
,10,0,18,39,reputation = 0,0.3888888888888889,2700.0
0.0,10,0,18,40,reputation = 0,0.3684210526315789,2700.0
0.0,10,0,18,41,reputation = 0,0.35,2700.0
,10,250,18,42,reputation = 0,0.35,2950.0
0.0,10,0,18,43,reputation = 0,0.3333333333333333,2950.0
,10,0,18,44,reputation = 0,0.3333333333333333,2950.0
0.0,10,0,18,45,reputation = 0,0.3181818181818182,2950.0
,10,0,18,46,reputation = 0,0.3181818181818182,2950.0
0.0,10,0,18,47,reputation = 0,0.30434782608695654,2950.0
0.0,10,0,18,48,reputation = 0,0.2916666666666667,2950.0
,10,0,18,49,reputation = 0,0.2916666666666667,2950.0
0.0,10,0,18,50,reputation = 0,0.28,2950.0
0.0,10,0,18,51,reputation = 0,0.2692307692307692,2950.0
,10,0,18,52,reputation = 0,0.2692307692307692,2950.0
,10,0,18,53,reputation = 0,0.2692307692307692,2950.0
0.0,10,0,18,54,reputation = 0,0.25925925925925924,2950.0
0.0,10,0,18,55,reputation = 0,0.25,2950.0
0.0,10,0,18,56,reputation = 0,0.2413793103448276,2950.0
,10,0,18,57,reputation = 0,0.2413793103448276,2950.0
0.0,10,0,18,58,reputation = 0,0.23333333333333334,2950.0
,10,0,18,59,reputation = 0,0.23333333333333334,2950.0
0.0,10,0,18,60,reputation = 0,0.22580645161290322,2950.0
,10,0,18,61,reputation = 0,0.22580645161290322,2950.0
0.0,10,0,18,62,reputation = 0,0.21875,2950.0
,10,0,18,63,reputation = 0,0.21875,2950.0
0.0,10,0,18,64,reputation = 0,0.21212121212121213,2950.0
,10,0,18,65,reputation = 0,0.21212121212121213,2950.0
0.0,10,0,18,66,reputation = 0,0.20588235294117646,2950.0
0.0,10,0,18,67,reputation = 0,0.2,2950.0
0.0,10,0,18,68,reputation = 0,0.19444444444444445,2950.0
0.0,10,0,18,69,reputation = 0,0.1891891891891892,2950.0
0.0,10,0,18,70,reputation = 0,0.18421052631578946,2950.0
0.0,10,0,18,71,reputation = 0,0.1794871794871795,2950.0
,10,0,18,72,reputation = 0,0.1794871794871795,2950.0
,10,0,18,73,reputation = 0,0.1794871794871795,2950.0
,10,0,18,74,reputation = 0,0.1794871794871795,2950.0
0.0,10,0,18,75,reputation = 0,0.175,2950.0
,10,0,18,76,reputation = 0,0.175,2950.0
,10,0,18,77,reputation = 0,0.175,2950.0
0.0,10,0,18,78,reputation = 0,0.17073170731707318,2950.0
,10,0,18,79,reputation = 0,0.17073170731707318,2950.0
0.0,10,0,18,80,reputation = 0,0.16666666666666666,2950.0
,10,0,18,81,reputation = 0,0.16666666666666666,2950.0
0.0,10,0,18,82,reputation = 0,0.16279069767441862,2950.0
0.0,10,0,18,83,reputation = 0,0.1590909090909091,2950.0
,10,0,18,84,reputation = 0,0.1590909090909091,2950.0
,10,0,18,85,reputation = 0,0.1590909090909091,2950.0
,10,0,18,86,reputation = 0,0.1590909090909091,2950.0
0.0,10,0,18,87,reputation = 0,0.15555555555555556,2950.0
,10,0,18,88,reputation = 0,0.15555555555555556,2950.0
0.0,10,0,18,89,reputation = 0,0.15217391304347827,2950.0
0.0,10,0,18,90,reputation = 0,0.14893617021276595,2950.0
0.0,10,0,18,91,reputation = 0,0.14583333333333334,2950.0
,10,0,18,92,reputation = 0,0.14583333333333334,2950.0
0.0,10,0,18,93,reputation = 0,0.14285714285714285,2950.0
0.0,10,0,18,94,reputation = 0,0.14,2950.0
0.0,10,0,18,95,reputation = 0,0.13725490196078433,2950.0
,10,250,18,96,reputation = 0,0.13725490196078433,3200.0
,10,250,19,1,reputation = 0,,3250.0
0.0,10,0,19,2,reputation = 0,0.0,3250.0
0.0,10,0,19,3,reputation = 0,0.0,3250.0
,10,250,19,4,reputation = 0,0.0,3500.0
,10,0,19,5,reputation = 0,0.0,3500.0
0.0,10,0,19,6,reputation = 0,0.0,3500.0
,10,250,19,7,reputation = 0,0.0,3750.0
,10,250,19,8,reputation = 0,0.0,4000.0
,10,0,19,9,reputation = 0,0.0,4000.0
0.0,10,0,19,10,reputation = 0,0.0,4000.0
,10,0,19,11,reputation = 0,0.0,4000.0
0.0,10,0,19,12,reputation = 0,0.0,4000.0
,10,0,19,13,reputation = 0,0.0,4000.0
0.0,10,0,19,14,reputation = 0,0.0,4000.0
,10,0,19,15,reputation = 0,0.0,4000.0
0.0,10,0,19,16,reputation = 0,0.0,4000.0
0.0,10,0,19,17,reputation = 0,0.0,4000.0
,10,0,19,18,reputation = 0,0.0,4000.0
0.0,10,0,19,19,reputation = 0,0.0,4000.0
,10,0,19,20,reputation = 0,0.0,4000.0
0.0,10,0,19,21,reputation = 0,0.0,4000.0
,10,0,19,22,reputation = 0,0.0,4000.0
0.0,10,0,19,23,reputation = 0,0.0,4000.0
,10,0,19,24,reputation = 0,0.0,4000.0
,10,0,19,25,reputation = 0,0.0,4000.0
,10,0,19,26,reputation = 0,0.0,4000.0
,10,0,19,27,reputation = 0,0.0,4000.0
,10,250,19,28,reputation = 0,0.0,4250.0
,10,0,19,29,reputation = 0,0.0,4250.0
0.0,10,0,19,30,reputation = 0,0.0,4250.0
0.0,10,0,19,31,reputation = 0,0.0,4250.0
0.0,10,0,19,32,reputation = 0,0.0,4250.0
0.0,10,0,19,33,reputation = 0,0.0,4250.0
,10,0,19,34,reputation = 0,0.0,4250.0
,10,0,19,35,reputation = 0,0.0,4250.0
,10,0,19,36,reputation = 0,0.0,4250.0
,10,0,19,37,reputation = 0,0.0,4250.0
0.0,10,0,19,38,reputation = 0,0.0,4250.0
,10,0,19,39,reputation = 0,0.0,4250.0
,10,0,19,40,reputation = 0,0.0,4250.0
0.0,10,0,19,41,reputation = 0,0.0,4250.0
0.0,10,0,19,42,reputation = 0,0.0,4250.0
0.0,10,0,19,43,reputation = 0,0.0,4250.0
0.0,10,0,19,44,reputation = 0,0.0,4250.0
,10,0,19,45,reputation = 0,0.0,4250.0
0.0,10,0,19,46,reputation = 0,0.0,4250.0
,10,250,19,47,reputation = 0,0.0,4500.0
0.0,10,0,19,48,reputation = 0,0.0,4500.0
0.0,10,0,19,49,reputation = 0,0.0,4500.0
,10,0,19,50,reputation = 0,0.0,4500.0
0.0,10,0,19,51,reputation = 0,0.0,4500.0
0.0,10,0,19,52,reputation = 0,0.0,4500.0
,10,0,19,53,reputation = 0,0.0,4500.0
0.0,10,0,19,54,reputation = 0,0.0,4500.0
0.0,10,0,19,55,reputation = 0,0.0,4500.0
,10,0,19,56,reputation = 0,0.0,4500.0
,10,0,19,57,reputation = 0,0.0,4500.0
0.0,10,0,19,58,reputation = 0,0.0,4500.0
0.0,10,0,19,59,reputation = 0,0.0,4500.0
0.0,10,0,19,60,reputation = 0,0.0,4500.0
,10,0,19,61,reputation = 0,0.0,4500.0
,10,0,19,62,reputation = 0,0.0,4500.0
,10,0,19,63,reputation = 0,0.0,4500.0
0.0,10,0,19,64,reputation = 0,0.0,4500.0
0.0,10,0,19,65,reputation = 0,0.0,4500.0
,10,0,19,66,reputation = 0,0.0,4500.0
,10,250,19,67,reputation = 0,0.0,4750.0
0.0,10,0,19,68,reputation = 0,0.0,4750.0
,10,0,19,69,reputation = 0,0.0,4750.0
,10,0,19,70,reputation = 0,0.0,4750.0
0.0,10,0,19,71,reputation = 0,0.0,4750.0
,10,0,19,72,reputation = 0,0.0,4750.0
,10,0,19,73,reputation = 0,0.0,4750.0
0.0,10,0,19,74,reputation = 0,0.0,4750.0
0.0,10,0,19,75,reputation = 0,0.0,4750.0
,10,0,19,76,reputation = 0,0.0,4750.0
,10,0,19,77,reputation = 0,0.0,4750.0
0.0,10,0,19,78,reputation = 0,0.0,4750.0
,10,250,19,79,reputation = 0,0.0,5000.0
0.0,10,0,19,80,reputation = 0,0.0,5000.0
0.0,10,0,19,81,reputation = 0,0.0,5000.0
,10,0,19,82,reputation = 0,0.0,5000.0
0.0,10,0,19,83,reputation = 0,0.0,5000.0
,10,0,19,84,reputation = 0,0.0,5000.0
0.0,10,0,19,85,reputation = 0,0.0,5000.0
0.0,10,0,19,86,reputation = 0,0.0,5000.0
,10,0,19,87,reputation = 0,0.0,5000.0
,10,0,19,88,reputation = 0,0.0,5000.0
,10,0,19,89,reputation = 0,0.0,5000.0
0.0,10,0,19,90,reputation = 0,0.0,5000.0
0.0,10,0,19,91,reputation = 0,0.0,5000.0
0.0,10,0,19,92,reputation = 0,0.0,5000.0
,10,0,19,93,reputation = 0,0.0,5000.0
,10,0,19,94,reputation = 0,0.0,5000.0
0.0,10,0,19,95,reputation = 0,0.0,5000.0
,10,0,19,96,reputation = 0,0.0,5000.0
1.0,10,-150,20,1,reputation = 0,1.0,2850.0
,10,250,20,2,reputation = 0,1.0,3100.0
,10,0,20,3,reputation = 0,1.0,3100.0
,10,0,20,4,reputation = 0,1.0,3100.0
0.0,10,0,20,5,reputation = 0,0.5,3100.0
1.0,10,-150,20,6,reputation = 0,0.6666666666666666,2950.0
0.0,10,0,20,7,reputation = 0,0.5,2950.0
1.0,10,-150,20,8,reputation = 0,0.6,2800.0
0.0,10,0,20,9,reputation = 0,0.5,2800.0
0.0,10,0,20,10,reputation = 0,0.42857142857142855,2800.0
0.0,10,0,20,11,reputation = 0,0.375,2800.0
0.0,10,0,20,12,reputation = 0,0.3333333333333333,2800.0
0.0,10,0,20,13,reputation = 0,0.3,2800.0
,10,0,20,14,reputation = 0,0.3,2800.0
,10,0,20,15,reputation = 0,0.3,2800.0
,10,0,20,16,reputation = 0,0.3,2800.0
,10,0,20,17,reputation = 0,0.3,2800.0
,10,0,20,18,reputation = 0,0.3,2800.0
0.0,10,0,20,19,reputation = 0,0.2727272727272727,2800.0
,10,0,20,20,reputation = 0,0.2727272727272727,2800.0
0.0,10,0,20,21,reputation = 0,0.25,2800.0
0.0,10,0,20,22,reputation = 0,0.23076923076923078,2800.0
0.0,10,0,20,23,reputation = 0,0.21428571428571427,2800.0
0.0,10,0,20,24,reputation = 0,0.2,2800.0
0.0,10,0,20,25,reputation = 0,0.1875,2800.0
,10,0,20,26,reputation = 0,0.1875,2800.0
0.0,10,0,20,27,reputation = 0,0.17647058823529413,2800.0
0.0,10,0,20,28,reputation = 0,0.16666666666666666,2800.0
0.0,10,0,20,29,reputation = 0,0.15789473684210525,2800.0
,10,0,20,30,reputation = 0,0.15789473684210525,2800.0
,10,0,20,31,reputation = 0,0.15789473684210525,2800.0
0.0,10,0,20,32,reputation = 0,0.15,2800.0
,10,0,20,33,reputation = 0,0.15,2800.0
,10,0,20,34,reputation = 0,0.15,2800.0
0.0,10,0,20,35,reputation = 0,0.14285714285714285,2800.0
,10,250,20,36,reputation = 0,0.14285714285714285,3050.0
,10,0,20,37,reputation = 0,0.14285714285714285,3050.0
,10,0,20,38,reputation = 0,0.14285714285714285,3050.0
0.0,10,0,20,39,reputation = 0,0.13636363636363635,3050.0
0.0,10,0,20,40,reputation = 0,0.13043478260869565,3050.0
0.0,10,0,20,41,reputation = 0,0.125,3050.0
,10,0,20,42,reputation = 0,0.125,3050.0
,10,0,20,43,reputation = 0,0.125,3050.0
0.0,10,0,20,44,reputation = 0,0.12,3050.0
,10,0,20,45,reputation = 0,0.12,3050.0
0.0,10,0,20,46,reputation = 0,0.11538461538461539,3050.0
0.0,10,0,20,47,reputation = 0,0.1111111111111111,3050.0
0.0,10,0,20,48,reputation = 0,0.10714285714285714,3050.0
,10,0,20,49,reputation = 0,0.10714285714285714,3050.0
,10,0,20,50,reputation = 0,0.10714285714285714,3050.0
,10,0,20,51,reputation = 0,0.10714285714285714,3050.0
0.0,10,0,20,52,reputation = 0,0.10344827586206896,3050.0
0.0,10,0,20,53,reputation = 0,0.1,3050.0
,10,0,20,54,reputation = 0,0.1,3050.0
,10,0,20,55,reputation = 0,0.1,3050.0
0.0,10,0,20,56,reputation = 0,0.0967741935483871,3050.0
0.0,10,0,20,57,reputation = 0,0.09375,3050.0
,10,0,20,58,reputation = 0,0.09375,3050.0
0.0,10,0,20,59,reputation = 0,0.09090909090909091,3050.0
,10,0,20,60,reputation = 0,0.09090909090909091,3050.0
0.0,10,0,20,61,reputation = 0,0.08823529411764706,3050.0
,10,0,20,62,reputation = 0,0.08823529411764706,3050.0
0.0,10,0,20,63,reputation = 0,0.08571428571428572,3050.0
,10,0,20,64,reputation = 0,0.08571428571428572,3050.0
0.0,10,0,20,65,reputation = 0,0.08333333333333333,3050.0
0.0,10,0,20,66,reputation = 0,0.08108108108108109,3050.0
,10,0,20,67,reputation = 0,0.08108108108108109,3050.0
,10,0,20,68,reputation = 0,0.08108108108108109,3050.0
0.0,10,0,20,69,reputation = 0,0.07894736842105263,3050.0
,10,0,20,70,reputation = 0,0.07894736842105263,3050.0
0.0,10,0,20,71,reputation = 0,0.07692307692307693,3050.0
,10,0,20,72,reputation = 0,0.07692307692307693,3050.0
,10,0,20,73,reputation = 0,0.07692307692307693,3050.0
0.0,10,0,20,74,reputation = 0,0.075,3050.0
,10,0,20,75,reputation = 0,0.075,3050.0
,10,0,20,76,reputation = 0,0.075,3050.0
,10,250,20,77,reputation = 0,0.075,3300.0
,10,0,20,78,reputation = 0,0.075,3300.0
,10,0,20,79,reputation = 0,0.075,3300.0
,10,0,20,80,reputation = 0,0.075,3300.0
,10,0,20,81,reputation = 0,0.075,3300.0
,10,0,20,82,reputation = 0,0.075,3300.0
,10,0,20,83,reputation = 0,0.075,3300.0
,10,0,20,84,reputation = 0,0.075,3300.0
,10,0,20,85,reputation = 0,0.075,3300.0
0.0,10,0,20,86,reputation = 0,0.07317073170731707,3300.0
,10,0,20,87,reputation = 0,0.07317073170731707,3300.0
,10,0,20,88,reputation = 0,0.07317073170731707,3300.0
0.0,10,0,20,89,reputation = 0,0.07142857142857142,3300.0
0.0,10,0,20,90,reputation = 0,0.06976744186046512,3300.0
,10,0,20,91,reputation = 0,0.06976744186046512,3300.0
0.0,10,0,20,92,reputation = 0,0.06818181818181818,3300.0
0.0,10,0,20,93,reputation = 0,0.06666666666666667,3300.0
0.0,10,0,20,94,reputation = 0,0.06521739130434782,3300.0
0.0,10,0,20,95,reputation = 0,0.06382978723404255,3300.0
,10,0,20,96,reputation = 0,0.06382978723404255,3300.0
,10,250,21,1,reputation = 0,,3250.0
1.0,10,-150,21,2,reputation = 0,1.0,3100.0
0.0,10,0,21,3,reputation = 0,0.5,3100.0
,10,250,21,4,reputation = 0,0.5,3350.0
1.0,10,-150,21,5,reputation = 0,0.6666666666666666,3200.0
,10,250,21,6,reputation = 0,0.6666666666666666,3450.0
,10,0,21,7,reputation = 0,0.6666666666666666,3450.0
1.0,10,-150,21,8,reputation = 0,0.75,3300.0
,10,250,21,9,reputation = 0,0.75,3550.0
1.0,10,-150,21,10,reputation = 0,0.8,3400.0
,10,0,21,11,reputation = 0,0.8,3400.0
,10,0,21,12,reputation = 0,0.8,3400.0
,10,0,21,13,reputation = 0,0.8,3400.0
0.0,10,0,21,14,reputation = 0,0.6666666666666666,3400.0
,10,0,21,15,reputation = 0,0.6666666666666666,3400.0
,10,0,21,16,reputation = 0,0.6666666666666666,3400.0
,10,0,21,17,reputation = 0,0.6666666666666666,3400.0
0.0,10,0,21,18,reputation = 0,0.5714285714285714,3400.0
,10,0,21,19,reputation = 0,0.5714285714285714,3400.0
0.0,10,0,21,20,reputation = 0,0.5,3400.0
,10,250,21,21,reputation = 0,0.5,3650.0
,10,0,21,22,reputation = 0,0.5,3650.0
0.0,10,0,21,23,reputation = 0,0.4444444444444444,3650.0
,10,0,21,24,reputation = 0,0.4444444444444444,3650.0
,10,0,21,25,reputation = 0,0.4444444444444444,3650.0
0.0,10,0,21,26,reputation = 0,0.4,3650.0
0.0,10,0,21,27,reputation = 0,0.36363636363636365,3650.0
0.0,10,0,21,28,reputation = 0,0.3333333333333333,3650.0
,10,0,21,29,reputation = 0,0.3333333333333333,3650.0
,10,250,21,30,reputation = 0,0.3333333333333333,3900.0
0.0,10,0,21,31,reputation = 0,0.3076923076923077,3900.0
,10,250,21,32,reputation = 0,0.3076923076923077,4150.0
0.0,10,0,21,33,reputation = 0,0.2857142857142857,4150.0
0.0,10,0,21,34,reputation = 0,0.26666666666666666,4150.0
,10,0,21,35,reputation = 0,0.26666666666666666,4150.0
,10,250,21,36,reputation = 0,0.26666666666666666,4400.0
,10,0,21,37,reputation = 0,0.26666666666666666,4400.0
0.0,10,0,21,38,reputation = 0,0.25,4400.0
0.0,10,0,21,39,reputation = 0,0.23529411764705882,4400.0
0.0,10,0,21,40,reputation = 0,0.2222222222222222,4400.0
,10,0,21,41,reputation = 0,0.2222222222222222,4400.0
0.0,10,0,21,42,reputation = 0,0.21052631578947367,4400.0
,10,250,21,43,reputation = 0,0.21052631578947367,4650.0
0.0,10,0,21,44,reputation = 0,0.2,4650.0
0.0,10,0,21,45,reputation = 0,0.19047619047619047,4650.0
,10,0,21,46,reputation = 0,0.19047619047619047,4650.0
0.0,10,0,21,47,reputation = 0,0.18181818181818182,4650.0
0.0,10,0,21,48,reputation = 0,0.17391304347826086,4650.0
,10,0,21,49,reputation = 0,0.17391304347826086,4650.0
0.0,10,0,21,50,reputation = 0,0.16666666666666666,4650.0
0.0,10,0,21,51,reputation = 0,0.16,4650.0
,10,0,21,52,reputation = 0,0.16,4650.0
,10,0,21,53,reputation = 0,0.16,4650.0
0.0,10,0,21,54,reputation = 0,0.15384615384615385,4650.0
,10,0,21,55,reputation = 0,0.15384615384615385,4650.0
0.0,10,0,21,56,reputation = 0,0.14814814814814814,4650.0
0.0,10,0,21,57,reputation = 0,0.14285714285714285,4650.0
,10,0,21,58,reputation = 0,0.14285714285714285,4650.0
0.0,10,0,21,59,reputation = 0,0.13793103448275862,4650.0
0.0,10,0,21,60,reputation = 0,0.13333333333333333,4650.0
0.0,10,0,21,61,reputation = 0,0.12903225806451613,4650.0
,10,0,21,62,reputation = 0,0.12903225806451613,4650.0
0.0,10,0,21,63,reputation = 0,0.125,4650.0
0.0,10,0,21,64,reputation = 0,0.12121212121212122,4650.0
,10,0,21,65,reputation = 0,0.12121212121212122,4650.0
,10,0,21,66,reputation = 0,0.12121212121212122,4650.0
0.0,10,0,21,67,reputation = 0,0.11764705882352941,4650.0
0.0,10,0,21,68,reputation = 0,0.11428571428571428,4650.0
0.0,10,0,21,69,reputation = 0,0.1111111111111111,4650.0
,10,0,21,70,reputation = 0,0.1111111111111111,4650.0
0.0,10,0,21,71,reputation = 0,0.10810810810810811,4650.0
,10,250,21,72,reputation = 0,0.10810810810810811,4900.0
1.0,10,-150,21,73,reputation = 0,0.13157894736842105,4750.0
,10,0,21,74,reputation = 0,0.13157894736842105,4750.0
0.0,10,0,21,75,reputation = 0,0.1282051282051282,4750.0
,10,250,21,76,reputation = 0,0.1282051282051282,5000.0
1.0,10,-150,21,77,reputation = 0,0.15,4850.0
1.0,10,-150,21,78,reputation = 0,0.17073170731707318,4700.0
1.0,10,-150,21,79,reputation = 0,0.19047619047619047,4550.0
,10,0,21,80,reputation = 0,0.19047619047619047,4550.0
0.0,10,0,21,81,reputation = 0,0.18604651162790697,4550.0
,10,250,21,82,reputation = 0,0.18604651162790697,4800.0
,10,0,21,83,reputation = 0,0.18604651162790697,4800.0
0.0,10,0,21,84,reputation = 0,0.18181818181818182,4800.0
,10,250,21,85,reputation = 0,0.18181818181818182,5050.0
1.0,10,-150,21,86,reputation = 0,0.2,4900.0
1.0,10,-150,21,87,reputation = 0,0.21739130434782608,4750.0
0.0,10,0,21,88,reputation = 0,0.2127659574468085,4750.0
1.0,10,-150,21,89,reputation = 0,0.22916666666666666,4600.0
,10,0,21,90,reputation = 0,0.22916666666666666,4600.0
1.0,10,-150,21,91,reputation = 0,0.24489795918367346,4450.0
0.0,10,0,21,92,reputation = 0,0.24,4450.0
,10,0,21,93,reputation = 0,0.24,4450.0
0.0,10,0,21,94,reputation = 0,0.23529411764705882,4450.0
0.0,10,0,21,95,reputation = 0,0.23076923076923078,4450.0
0.0,10,0,21,96,reputation = 0,0.22641509433962265,4450.0
0.0,10,0,22,1,reputation = 0,0.0,3000.0
,10,0,22,2,reputation = 0,0.0,3000.0
,10,0,22,3,reputation = 0,0.0,3000.0
,10,0,22,4,reputation = 0,0.0,3000.0
0.0,10,0,22,5,reputation = 0,0.0,3000.0
,10,0,22,6,reputation = 0,0.0,3000.0
,10,0,22,7,reputation = 0,0.0,3000.0
0.0,10,0,22,8,reputation = 0,0.0,3000.0
,10,250,22,9,reputation = 0,0.0,3250.0
,10,250,22,10,reputation = 0,0.0,3500.0
0.0,10,0,22,11,reputation = 0,0.0,3500.0
0.0,10,0,22,12,reputation = 0,0.0,3500.0
1.0,10,-150,22,13,reputation = 0,0.16666666666666666,3350.0
,10,0,22,14,reputation = 0,0.16666666666666666,3350.0
,10,0,22,15,reputation = 0,0.16666666666666666,3350.0
0.0,10,0,22,16,reputation = 0,0.14285714285714285,3350.0
0.0,10,0,22,17,reputation = 0,0.125,3350.0
0.0,10,0,22,18,reputation = 0,0.1111111111111111,3350.0
0.0,10,0,22,19,reputation = 0,0.1,3350.0
,10,0,22,20,reputation = 0,0.1,3350.0
1.0,10,-150,22,21,reputation = 0,0.18181818181818182,3200.0
,10,250,22,22,reputation = 0,0.18181818181818182,3450.0
1.0,10,-150,22,23,reputation = 0,0.25,3300.0
,10,0,22,24,reputation = 0,0.25,3300.0
,10,0,22,25,reputation = 0,0.25,3300.0
,10,250,22,26,reputation = 0,0.25,3550.0
0.0,10,0,22,27,reputation = 0,0.23076923076923078,3550.0
,10,0,22,28,reputation = 0,0.23076923076923078,3550.0
,10,0,22,29,reputation = 0,0.23076923076923078,3550.0
,10,0,22,30,reputation = 0,0.23076923076923078,3550.0
0.0,10,0,22,31,reputation = 0,0.21428571428571427,3550.0
0.0,10,0,22,32,reputation = 0,0.2,3550.0
0.0,10,0,22,33,reputation = 0,0.1875,3550.0
,10,0,22,34,reputation = 0,0.1875,3550.0
