version,reputation,group,player,round,action,avg_action,wealth
incentivized strategic,reputation = avg4,090325_1319,9,12,1.0,1.0,1844.0
incentivized strategic,reputation = avg4,090325_1319,9,13,1.0,1.0,1994.0
incentivized strategic,reputation = avg4,090325_1319,9,14,1.0,1.0,2154.0
incentivized strategic,reputation = avg4,090325_1319,9,15,1.0,1.0,2314.0
incentivized strategic,reputation = avg4,090325_1319,9,16,1.0,1.0,2474.0
incentivized strategic,reputation = avg4,090325_1319,9,17,1.0,1.0,2624.0
incentivized strategic,reputation = avg4,090325_1319,9,18,1.0,1.0,2784.0
incentivized strategic,reputation = avg4,090325_1319,9,19,1.0,1.0,2944.0
incentivized strategic,reputation = avg4,090325_1319,9,20,1.0,1.0,3104.0
incentivized strategic,reputation = avg4,090325_1319,9,21,1.0,1.0,3254.0
incentivized strategic,reputation = avg4,090325_1319,9,22,1.0,1.0,3414.0
incentivized strategic,reputation = avg4,090325_1319,9,23,1.0,1.0,3574.0
incentivized strategic,reputation = avg4,090325_1319,9,24,1.0,1.0,3734.0
incentivized strategic,reputation = avg4,090325_1319,10,1,0.6,0.6,168.0
incentivized strategic,reputation = avg4,090325_1319,10,2,0.7,0.6499999999999999,334.0
incentivized strategic,reputation = avg4,090325_1319,10,3,1.0,0.7666666666666666,494.0
incentivized strategic,reputation = avg4,090325_1319,10,4,1.0,0.825,654.0
incentivized strategic,reputation = avg4,090325_1319,10,5,1.0,0.86,804.0
incentivized strategic,reputation = avg4,090325_1319,10,6,1.0,0.8833333333333333,964.0
incentivized strategic,reputation = avg4,090325_1319,10,7,1.0,0.9,1124.0
incentivized strategic,reputation = avg4,090325_1319,10,8,1.0,0.9125,1284.0
incentivized strategic,reputation = avg4,090325_1319,10,9,1.0,0.9222222222222223,1434.0
incentivized strategic,reputation = avg4,090325_1319,10,10,1.0,0.93,1594.0
incentivized strategic,reputation = avg4,090325_1319,10,11,1.0,0.9363636363636364,1754.0
incentivized strategic,reputation = avg4,090325_1319,10,12,1.0,0.9416666666666668,1914.0
incentivized strategic,reputation = avg4,090325_1319,10,13,1.0,0.9461538461538462,2064.0
incentivized strategic,reputation = avg4,090325_1319,10,14,1.0,0.9500000000000001,2224.0
incentivized strategic,reputation = avg4,090325_1319,10,15,1.0,0.9533333333333334,2384.0
incentivized strategic,reputation = avg4,090325_1319,10,16,1.0,0.95625,2544.0
incentivized strategic,reputation = avg4,090325_1319,10,17,1.0,0.9588235294117647,2694.0
incentivized strategic,reputation = avg4,090325_1319,10,18,1.0,0.9611111111111111,2854.0
incentivized strategic,reputation = avg4,090325_1319,10,19,1.0,0.9631578947368421,3014.0
incentivized strategic,reputation = avg4,090325_1319,10,20,1.0,0.9650000000000001,3174.0
incentivized strategic,reputation = avg4,090325_1319,10,21,1.0,0.9666666666666667,3324.0
incentivized strategic,reputation = avg4,090325_1319,10,22,1.0,0.9681818181818183,3484.0
incentivized strategic,reputation = avg4,090325_1319,10,23,1.0,0.9695652173913044,3644.0
incentivized strategic,reputation = avg4,090325_1319,10,24,1.0,0.9708333333333333,3804.0
incentivized strategic,reputation = avg4,090325_1319,11,1,1.0,1.0,140.0
incentivized strategic,reputation = avg4,090325_1319,11,2,1.0,1.0,280.0
incentivized strategic,reputation = avg4,090325_1319,11,3,0.75,0.9166666666666666,433.0
incentivized strategic,reputation = avg4,090325_1319,11,4,0.85,0.9,576.0
incentivized strategic,reputation = avg4,090325_1319,11,5,0.85,0.89,675.0
incentivized strategic,reputation = avg4,090325_1319,11,6,0.75,0.8666666666666667,812.0
incentivized strategic,reputation = avg4,090325_1319,11,7,0.75,0.85,965.0
incentivized strategic,reputation = avg4,090325_1319,11,8,0.0,0.74375,1105.0
incentivized strategic,reputation = avg4,090325_1319,11,9,1.0,0.7722222222222223,1237.0
incentivized strategic,reputation = avg4,090325_1319,11,10,1.0,0.795,1381.0
incentivized strategic,reputation = avg4,090325_1319,11,11,1.0,0.8136363636363636,1533.0
incentivized strategic,reputation = avg4,090325_1319,11,12,1.0,0.8291666666666666,1693.0
incentivized strategic,reputation = avg4,090325_1319,11,13,1.0,0.8423076923076922,1853.0
incentivized strategic,reputation = avg4,090325_1319,11,14,1.0,0.8535714285714285,2013.0
incentivized strategic,reputation = avg4,090325_1319,11,15,1.0,0.8633333333333333,2173.0
incentivized strategic,reputation = avg4,090325_1319,11,16,1.0,0.871875,2253.0
incentivized strategic,reputation = avg4,090325_1319,11,17,0.6,0.8558823529411764,2349.0
incentivized strategic,reputation = avg4,090325_1319,11,18,0.0,0.8083333333333332,2453.0
incentivized strategic,reputation = avg4,090325_1319,11,19,0.3,0.781578947368421,2547.8
incentivized strategic,reputation = avg4,090325_1319,11,20,0.0,0.7424999999999999,2663.8
incentivized strategic,reputation = avg4,090325_1319,11,21,0.75,0.7428571428571429,2796.8
incentivized strategic,reputation = avg4,090325_1319,11,22,0.8,0.7454545454545454,2940.8
incentivized strategic,reputation = avg4,090325_1319,11,23,0.85,0.75,3087.8
incentivized strategic,reputation = avg4,090325_1319,11,24,0.0,0.71875,3188.6001
incentivized strategic,reputation = avg4,090325_1319,12,1,0.75,0.75,165.0
incentivized strategic,reputation = avg4,090325_1319,12,2,0.75,0.75,330.0
incentivized strategic,reputation = avg4,090325_1319,12,3,0.85,0.7833333333333333,473.0
incentivized strategic,reputation = avg4,090325_1319,12,4,0.75,0.775,626.0
incentivized strategic,reputation = avg4,090325_1319,12,5,0.75,0.77,751.0
incentivized strategic,reputation = avg4,090325_1319,12,6,0.7,0.7583333333333333,917.0
incentivized strategic,reputation = avg4,090325_1319,12,7,0.7,0.75,1059.0
incentivized strategic,reputation = avg4,090325_1319,12,8,0.7,0.74375,1197.0
incentivized strategic,reputation = avg4,090325_1319,12,9,0.6,0.7277777777777777,1333.0
incentivized strategic,reputation = avg4,090325_1319,12,10,0.55,0.71,1478.0
incentivized strategic,reputation = avg4,090325_1319,12,11,0.5,0.6909090909090909,1620.0
incentivized strategic,reputation = avg4,090325_1319,12,12,0.5,0.6749999999999999,1750.0
incentivized strategic,reputation = avg4,090325_1319,12,13,0.5,0.6615384615384615,1896.0
incentivized strategic,reputation = avg4,090325_1319,12,14,0.45,0.6464285714285714,2019.0
incentivized strategic,reputation = avg4,090325_1319,12,15,0.2,0.6166666666666666,2147.0
incentivized strategic,reputation = avg4,090325_1319,12,16,0.15,0.5874999999999999,2252.0
incentivized strategic,reputation = avg4,090325_1319,12,17,0.1,0.5588235294117646,2398.0
incentivized strategic,reputation = avg4,090325_1319,12,18,0.05,0.5305555555555554,2497.0
incentivized strategic,reputation = avg4,090325_1319,12,19,0.01,0.503157894736842,2620.8
incentivized strategic,reputation = avg4,090325_1319,12,20,0.2,0.4879999999999999,2716.8
incentivized strategic,reputation = avg4,090325_1319,12,21,0.2,0.47428571428571414,2816.8
incentivized strategic,reputation = avg4,090325_1319,12,22,0.2,0.4618181818181817,2921.6001
incentivized strategic,reputation = avg4,090325_1319,12,23,0.15,0.44826086956521727,3021.0
incentivized strategic,reputation = avg4,090325_1319,12,24,0.2,0.4379166666666665,3141.0
incentivized strategic,reputation = avg4,090325_1319,13,1,1.0,1.0,88.0
incentivized strategic,reputation = avg4,090325_1319,13,2,1.0,1.0,184.0
incentivized strategic,reputation = avg4,090325_1319,13,3,0.75,0.9166666666666666,309.0
incentivized strategic,reputation = avg4,090325_1319,13,4,0.75,0.875,474.0
incentivized strategic,reputation = avg4,090325_1319,13,5,0.75,0.85,615.0
incentivized strategic,reputation = avg4,090325_1319,13,6,0.75,0.8333333333333334,756.0
incentivized strategic,reputation = avg4,090325_1319,13,7,0.7,0.8142857142857143,914.0
incentivized strategic,reputation = avg4,090325_1319,13,8,0.8,0.8125,1058.0
incentivized strategic,reputation = avg4,090325_1319,13,9,0.9,0.8222222222222223,1194.0
incentivized strategic,reputation = avg4,090325_1319,13,10,0.9,0.8300000000000001,1348.0
incentivized strategic,reputation = avg4,090325_1319,13,11,0.9,0.8363636363636364,1506.0
incentivized strategic,reputation = avg4,090325_1319,13,12,0.95,0.8458333333333333,1663.0
incentivized strategic,reputation = avg4,090325_1319,13,13,1.0,0.8576923076923078,1805.0
incentivized strategic,reputation = avg4,090325_1319,13,14,1.0,0.8678571428571429,1965.0
incentivized strategic,reputation = avg4,090325_1319,13,15,1.0,0.8766666666666667,2125.0
incentivized strategic,reputation = avg4,090325_1319,13,16,1.0,0.884375,2285.0
incentivized strategic,reputation = avg4,090325_1319,13,17,1.0,0.8911764705882353,2435.0
incentivized strategic,reputation = avg4,090325_1319,13,18,1.0,0.8972222222222221,2595.0
incentivized strategic,reputation = avg4,090325_1319,13,19,1.0,0.9026315789473683,2755.0
incentivized strategic,reputation = avg4,090325_1319,13,20,1.0,0.9075,2915.0
incentivized strategic,reputation = avg4,090325_1319,13,21,1.0,0.9119047619047619,3065.0
incentivized strategic,reputation = avg4,090325_1319,13,22,1.0,0.9159090909090909,3225.0
incentivized strategic,reputation = avg4,090325_1319,13,23,1.0,0.9195652173913043,3385.0
incentivized strategic,reputation = avg4,090325_1319,13,24,0.0,0.88125,3565.0
incentivized strategic,reputation = avg4,090325_1319,14,1,0.1,0.1,178.0
incentivized strategic,reputation = avg4,090325_1319,14,2,0.2,0.15000000000000002,354.0
incentivized strategic,reputation = avg4,090325_1319,14,3,0.5,0.26666666666666666,504.0
incentivized strategic,reputation = avg4,090325_1319,14,4,1.0,0.45,644.0
incentivized strategic,reputation = avg4,090325_1319,14,5,0.9,0.54,746.0
incentivized strategic,reputation = avg4,090325_1319,14,6,0.3,0.5,876.0
incentivized strategic,reputation = avg4,090325_1319,14,7,0.5,0.5,994.0
incentivized strategic,reputation = avg4,090325_1319,14,8,0.01,0.43875,1141.8
incentivized strategic,reputation = avg4,090325_1319,14,9,0.7,0.4677777777777778,1247.8
incentivized strategic,reputation = avg4,090325_1319,14,10,0.3,0.45099999999999996,1370.6
incentivized strategic,reputation = avg4,090325_1319,14,11,1.0,0.5009090909090909,1482.6
incentivized strategic,reputation = avg4,090325_1319,14,12,1.0,0.5425,1602.6
incentivized strategic,reputation = avg4,090325_1319,14,13,1.0,0.5776923076923077,1722.6
incentivized strategic,reputation = avg4,090325_1319,14,14,0.8,0.5935714285714286,1858.6
incentivized strategic,reputation = avg4,090325_1319,14,15,0.7,0.6006666666666667,2000.6
incentivized strategic,reputation = avg4,090325_1319,14,16,0.7,0.6068749999999999,2146.6001
incentivized strategic,reputation = avg4,090325_1319,14,17,1.0,0.6299999999999999,2290.6001
incentivized strategic,reputation = avg4,090325_1319,14,18,1.0,0.6505555555555556,2450.6001
incentivized strategic,reputation = avg4,090325_1319,14,19,1.0,0.6689473684210526,2610.6001
incentivized strategic,reputation = avg4,090325_1319,14,20,1.0,0.6855,2754.6001
incentivized strategic,reputation = avg4,090325_1319,14,21,0.8,0.690952380952381,2908.6001
incentivized strategic,reputation = avg4,090325_1319,14,22,1.0,0.705,3068.6001
incentivized strategic,reputation = avg4,090325_1319,14,23,1.0,0.7178260869565216,3228.6001
incentivized strategic,reputation = avg4,090325_1319,14,24,1.0,0.7295833333333333,3308.6001
incentivized strategic,reputation = avg4,090325_1319,15,1,0.2,0.2,104.0
incentivized strategic,reputation = avg4,090325_1319,15,2,0.3,0.25,210.0
incentivized strategic,reputation = avg4,090325_1319,15,3,0.25,0.25,321.0
incentivized strategic,reputation = avg4,090325_1319,15,4,0.4,0.2875,425.0
incentivized strategic,reputation = avg4,090325_1319,15,5,0.5,0.32999999999999996,579.0
incentivized strategic,reputation = avg4,090325_1319,15,6,0.8,0.4083333333333334,736.59998
incentivized strategic,reputation = avg4,090325_1319,15,7,0.95,0.48571428571428577,857.5999800000001
incentivized strategic,reputation = avg4,090325_1319,15,8,0.7,0.5125000000000001,1020.4
incentivized strategic,reputation = avg4,090325_1319,15,9,0.8,0.5444444444444445,1134.4
incentivized strategic,reputation = avg4,090325_1319,15,10,0.6,0.55,1260.0
incentivized strategic,reputation = avg4,090325_1319,15,11,0.3,0.5272727272727272,1394.8
incentivized strategic,reputation = avg4,090325_1319,15,12,0.2,0.5,1553.2
incentivized strategic,reputation = avg4,090325_1319,15,13,0.7,0.5153846153846154,1679.2
incentivized strategic,reputation = avg4,090325_1319,15,14,0.4,0.5071428571428572,1807.2
incentivized strategic,reputation = avg4,090325_1319,15,15,0.4,0.5000000000000001,1915.2
incentivized strategic,reputation = avg4,090325_1319,15,16,0.1,0.47500000000000003,2025.2
incentivized strategic,reputation = avg4,090325_1319,15,17,0.9,0.5,2159.2
incentivized strategic,reputation = avg4,090325_1319,15,18,0.9,0.5222222222222223,2305.2
incentivized strategic,reputation = avg4,090325_1319,15,19,0.9,0.5421052631578948,2447.2
incentivized strategic,reputation = avg4,090325_1319,15,20,0.9,0.56,2569.2
incentivized strategic,reputation = avg4,090325_1319,15,21,0.8,0.5714285714285715,2713.2
incentivized strategic,reputation = avg4,090325_1319,15,22,0.6,0.5727272727272728,2881.2
incentivized strategic,reputation = avg4,090325_1319,15,23,0.3,0.5608695652173914,3035.2
incentivized strategic,reputation = avg4,090325_1319,15,24,0.05,0.5395833333333334,3135.0
incentivized strategic,reputation = avg4,090325_1319,16,1,0.1,0.1,114.0
incentivized strategic,reputation = avg4,090325_1319,16,2,0.15,0.125,235.0
incentivized strategic,reputation = avg4,090325_1319,16,3,0.2,0.15,351.0
incentivized strategic,reputation = avg4,090325_1319,16,4,0.15,0.15,480.0
incentivized strategic,reputation = avg4,090325_1319,16,5,0.2,0.16,644.0
incentivized strategic,reputation = avg4,090325_1319,16,6,0.65,0.2416666666666667,791.0
incentivized strategic,reputation = avg4,090325_1319,16,7,0.85,0.3285714285714286,934.0
incentivized strategic,reputation = avg4,090325_1319,16,8,0.5,0.35000000000000003,1024.0
incentivized strategic,reputation = avg4,090325_1319,16,9,0.45,0.36111111111111116,1155.0
incentivized strategic,reputation = avg4,090325_1319,16,10,0.55,0.38000000000000006,1324.0
incentivized strategic,reputation = avg4,090325_1319,16,11,0.45,0.38636363636363646,1467.0
incentivized strategic,reputation = avg4,090325_1319,16,12,0.85,0.42500000000000004,1582.0
incentivized strategic,reputation = avg4,090325_1319,16,13,0.6,0.43846153846153846,1718.0
incentivized strategic,reputation = avg4,090325_1319,16,14,0.45,0.43928571428571433,1865.0
incentivized strategic,reputation = avg4,090325_1319,16,15,0.95,0.4733333333333334,1982.0
incentivized strategic,reputation = avg4,090325_1319,16,16,0.0,0.44375000000000003,2122.0
incentivized strategic,reputation = avg4,090325_1319,16,17,0.65,0.4558823529411765,2281.0
incentivized strategic,reputation = avg4,090325_1319,16,18,0.8,0.47500000000000003,2437.0
incentivized strategic,reputation = avg4,090325_1319,16,19,0.75,0.48947368421052634,2594.0
incentivized strategic,reputation = avg4,090325_1319,16,20,0.5,0.49000000000000005,2756.0
incentivized strategic,reputation = avg4,090325_1319,16,21,0.8,0.5047619047619049,2896.0
incentivized strategic,reputation = avg4,090325_1319,16,22,0.5,0.5045454545454546,3042.0
incentivized strategic,reputation = avg4,090325_1319,16,23,0.75,0.5152173913043478,3207.0
incentivized strategic,reputation = avg4,090325_1319,16,24,0.0,0.4937500000000001,3327.0
incentivized strategic,reputation = avg4,090325_1319,17,1,0.95,0.95,121.0
incentivized strategic,reputation = avg4,090325_1319,17,2,0.9,0.925,251.0
incentivized strategic,reputation = avg4,090325_1319,17,3,0.9,0.9166666666666666,397.0
incentivized strategic,reputation = avg4,090325_1319,17,4,1.0,0.9375,533.0
incentivized strategic,reputation = avg4,090325_1319,17,5,0.9,0.93,677.0
incentivized strategic,reputation = avg4,090325_1319,17,6,1.0,0.9416666666666668,829.0
incentivized strategic,reputation = avg4,090325_1319,17,7,1.0,0.9500000000000001,989.0
incentivized strategic,reputation = avg4,090325_1319,17,8,1.0,0.95625,1133.0
incentivized strategic,reputation = avg4,090325_1319,17,9,0.9,0.9500000000000001,1287.0
incentivized strategic,reputation = avg4,090325_1319,17,10,1.0,0.9550000000000001,1447.0
incentivized strategic,reputation = avg4,090325_1319,17,11,1.0,0.9590909090909091,1599.0
incentivized strategic,reputation = avg4,090325_1319,17,12,0.9,0.9541666666666667,1757.0
incentivized strategic,reputation = avg4,090325_1319,17,13,1.0,0.9576923076923077,1899.0
incentivized strategic,reputation = avg4,090325_1319,17,14,1.0,0.9607142857142857,2059.0
incentivized strategic,reputation = avg4,090325_1319,17,15,1.0,0.9633333333333334,2219.0
incentivized strategic,reputation = avg4,090325_1319,17,16,1.0,0.9656250000000001,2379.0
incentivized strategic,reputation = avg4,090325_1319,17,17,1.0,0.9676470588235295,2529.0
incentivized strategic,reputation = avg4,090325_1319,17,18,1.0,0.9694444444444446,2689.0
incentivized strategic,reputation = avg4,090325_1319,17,19,1.0,0.9710526315789475,2849.0
incentivized strategic,reputation = avg4,090325_1319,17,20,1.0,0.9725000000000001,3009.0
incentivized strategic,reputation = avg4,090325_1319,17,21,1.0,0.9738095238095239,3143.0
incentivized strategic,reputation = avg4,090325_1319,17,22,1.0,0.9750000000000001,3279.0
incentivized strategic,reputation = avg4,090325_1319,17,23,0.7,0.9630434782608697,3445.0
incentivized strategic,reputation = avg4,090325_1319,17,24,0.0,0.9229166666666667,3625.0
incentivized strategic,reputation = avg4,090325_1319,18,1,0.5,0.5,166.0
incentivized strategic,reputation = avg4,090325_1319,18,2,0.6,0.55,326.0
